award_id,tender_id,project_name,contractor,contract_amount,contract_date,participants_count,prefecture,municipality,use_type,floor_area_m2,bid_method,evaluation_score,price_score
AWD-2024-01723,TND-2024-01723,第二別館ほか空調設備運転監視点検保守その他,株式会社京王設備サービス,101000000,2025-01-20,17,愛知県,中川区,庁舎,256,指名競争入札,,
AWD-2024-01724,TND-2024-01724,令和６年度車検整備等業務委託（乗用自動車等）に係る単価契約（神戸税 関本関）,株式会社ヨネ商会,2521600,2024-05-02,7,東京都,新宿区,施設,100,指名競争入札,,
AWD-2024-01725,TND-2024-01725,宮城北部森林管理署 第２号 建設機械等チャーター単価契約（中新田地区２回目）,株式会社小松組,621000,2024-08-21,22,宮城県,北部地区,施設,100,指名競争入札,,
AWD-2024-01726,TND-2024-01726,前橋法務総合庁舎及び高崎法務総合庁舎空調衛生設備機器保守点検業務,日本ビルシステム株式会社,5280000,2025-03-07,22,福岡県,中央区,庁舎,100,一般競争入札,,
AWD-2024-01727,TND-2024-01727,【関東地方整備局、川崎国道事務所】R6川崎国道ＩＰ伝送装置１式製造,扶桑電通株式会社,7700000,2024-08-08,16,神奈川県,川崎市高津区,施設,100,総合評価方式,82.8,79.5
AWD-2024-01728,TND-2024-01728,国道２５号高峰地区給排水処理施設他点検整備業務,新世紀建工株式会社,10800000,2024-04-01,19,愛媛県,郊外地区,施設,100,指名競争入札,,
AWD-2024-01729,TND-2024-01729,令和７年度自動車整備単価契約（普通車）,長野安全自動車株式会社,2958500,2025-03-17,18,大阪府,住吉区,施設,100,指名競争入札,,
AWD-2024-01730,TND-2024-01730,中部地方整備局(港湾空港関係)電気調達契約(高圧),清水建設株式会社,18597248,2025-02-12,13,岐阜県,東部地区,施設,100,総合評価方式,62.9,78.2
AWD-2024-01731,TND-2024-01731,熊本県内合同宿舎給水設備清掃点検業務委託（管２０２４）,有限会社肥後企画,1150000,2024-06-12,21,熊本県,西部地区,住宅,100,一般競争入札,,
AWD-2024-01732,TND-2024-01732,入札番号　第１号　東北森林管理局　非常食外購入			,前田建設工業株式会社,955200,2025-02-26,9,東京都,杉並区,施設,100,指名競争入札,,
AWD-2024-01733,TND-2024-01733,５年度網走南部署【里美・相生地区】保全整備（保育間伐）第９号,フジタ株式会社,117000000,2024-04-24,6,山梨県,北部地区,保育園,281,随意契約,,
AWD-2024-01734,TND-2024-01734,【北薩森林管理署】（4号物件）第二相川国有林森林整備事業（保育間伐【活用型】）請負  ：総合評価落札方式,有限会社原口林業,45000000,2024-04-24,11,兵庫県,南部地区,保育園,163,指名競争入札,,
AWD-2024-01735,TND-2024-01735,地方出入国在留管理官署において使用する出入国在留管理庁通信ネットワークシステム用端末機器等の賃貸借（令和６年度）　一式,沖電気工業株式会社,83685349,2024-08-13,17,千葉県,千葉市中央区,庁舎,196,随意契約,,
AWD-2024-01736,TND-2024-01736,えりも地区エゾシカ誘引捕獲森林被害緊急対策事業（管理型捕獲）,株式会社大川建設,2800000,2025-02-26,8,神奈川県,川崎市中原区,施設,100,指名競争入札,,
AWD-2024-01737,TND-2024-01737,令和６年度三郡山ＡＲＳＲ局舎外５か所消防用設備等点検作業,鹿島建設株式会社,1100000,2024-10-22,8,埼玉県,上尾市,施設,100,指名競争入札,,
AWD-2024-01738,TND-2024-01738,【関東地方整備局、利根川水系砂防事務所】Ｒ６利根砂防管内電気通信設備保守業務,株式会社ケーネス,56500000,2024-04-01,23,鳥取県,東部地区,施設,123,指名競争入札,,
AWD-2024-01739,TND-2024-01739,福岡合同庁舎機械警備センサー等更新工事,株式会社ファビルス,5000000,2024-09-30,15,福岡県,南区,庁舎,100,一般競争入札,,
AWD-2024-01740,TND-2024-01740,令和６年度　安倍川河川管理データ整備業務,中京コピー株式会社,2660000,2024-08-23,6,愛媛県,南部地区,施設,100,随意契約,,
AWD-2024-01741,TND-2024-01741,令和７年度熊本県内合同宿舎給排水設備修繕工事（単価契約）,株式会社本山設備,4735500,2025-03-19,14,熊本県,市街地,住宅,100,一般競争入札,,
AWD-2024-01742,TND-2024-01742,【関東地方整備局　鬼怒川ダム統合管理事務所】Ｒ６湯西川ダム堤体昇降設備点検整備業務,横浜エレベータ株式会社,1454400,2024-04-01,3,愛知県,東区,施設,100,指名競争入札,,
AWD-2024-01743,TND-2024-01743,旭川開発建設部管内　庁舎清掃業務（旭川エリア）,三井住友建設株式会社,8400000,2024-04-01,19,熊本県,東部地区,庁舎,100,一般競争入札,,
AWD-2024-01744,TND-2024-01744,青海コンテナ検査センター空調設備改修工事,日本ビルコン株式会社,12600000,2025-03-24,21,埼玉県,川口市,公民館,100,指名競争入札,,
AWD-2024-01745,TND-2024-01745,令和６年度　管理者権限付与システム改良作業,錢高組株式会社,5500000,2024-09-11,8,広島県,北部地区,施設,100,一般競争入札,,
AWD-2024-01746,TND-2024-01746,令和６年度宗谷森林管理署収穫調査業務委託１号,東急建設株式会社,4970000,2024-04-16,19,愛媛県,郊外地区,施設,100,指名競争入札,,
AWD-2024-01747,TND-2024-01747,R06小仲台住宅ほか4住宅機械設備修繕工事,五洋建設株式会社,14290000,2025-02-20,8,埼玉県,上尾市,住宅,100,総合評価方式,87.2,89.1
AWD-2024-01748,TND-2024-01748,6年度日高南部署【御園東地区】保全整備(保育間伐等・地拵・植付)第6号,株式会社イワクラ,108610000,2025-02-21,24,山口県,北部地区,保育園,295,随意契約,,
AWD-2024-01749,TND-2024-01749,令和６年度システム開発評価・危機管理センター洋上管制処理システム（TOPS）ハードウェア保守,前田建設工業株式会社,19000000,2024-04-01,20,埼玉県,川口市,公民館,100,総合評価方式,72.4,87.8
AWD-2024-01750,TND-2024-01750,図書購入（令和６年度版国土交通六法（社会資本整備編）他）,株式会社かんぽう,9886420,2024-09-26,23,愛知県,西区,図書館,100,一般競争入札,,
AWD-2024-01751,TND-2024-01751,自家用電気工作物保安管理業務（第１ブロック）,株式会社イーテック２４,2820000,2025-03-07,15,宮城県,東部地区,施設,100,総合評価方式,94.9,62.1
AWD-2024-01752,TND-2024-01752,令和６年度森林整備保全事業の費用対効果分析手法検討調査事業,株式会社環境創生科学研究所,7800000,2024-05-14,4,福岡県,東区,施設,100,一般競争入札,,
AWD-2024-01753,TND-2024-01753,令和７年度　庁舎保守管理業務（愛知国道）,新鋭建商株式会社,2080000,2025-03-04,14,愛知県,中村区,庁舎,100,指名競争入札,,
AWD-2024-01754,TND-2024-01754,エレベーター設備等保守業務,三精テクノロジーズ株式会社,960000,2024-04-01,18,埼玉県,さいたま市,施設,100,一般競争入札,,
AWD-2024-01755,TND-2024-01755,【山梨森林管理事務所】令和6年度 南部地区外車両系建設機械チャーター等単価契約,西松建設株式会社,4001500,2024-04-19,24,山梨県,南部地区,施設,100,指名競争入札,,
AWD-2024-01756,TND-2024-01756,室蘭開発建設部管内　スパイクタイヤ外購入（単価契約）,東日本自動車タイヤ株式会社,11186600,2024-04-10,18,東京都,中央区,施設,100,随意契約,,
AWD-2024-01757,TND-2024-01757,令和７年度経済産業省全体管理組織（ＰＭＯ）支援業務,アビームコンサルティング株式会社,65000000,2025-03-07,12,埼玉県,さいたま市,施設,228,一般競争入札,,
AWD-2024-01758,TND-2024-01758,令和６年度　中部地方整備局光通信設備製造一式,富士通株式会社,22800000,2024-06-24,13,埼玉県,川越市,施設,100,一般競争入札,,
AWD-2024-01759,TND-2024-01759,令和７年度　名四国道電気通信施設保守業務,松栄電子工業株式会社,5120000,2025-03-10,15,埼玉県,川口市,施設,100,随意契約,,
AWD-2024-01760,TND-2024-01760,【四万十森林管理署】物件番号１　造林事業（下道引地山2046は林小班外16　地拵作業外８）（翌債）,四万十町森林組合,82000000,2025-03-06,11,千葉県,千葉市花見川区,施設,297,一般競争入札,,
AWD-2024-01761,TND-2024-01761,庁舎清掃外業務（北陸農政局新潟市庁舎）,旭ビル管理株式会社,1437000,2025-03-03,11,新潟県,東部地区,庁舎,100,指名競争入札,,
AWD-2024-01762,TND-2024-01762,令和６年度鳥取河川国道事務所３階空気調和設備更新,竹中工務店株式会社,5800000,2024-09-06,9,鳥取県,郊外地区,施設,100,指名競争入札,,
AWD-2024-01763,TND-2024-01763,王滝国有林ほか 森林環境保全整備事業 木曽7,有限会社松橋林工,5000000,2025-03-03,2,愛知県,南区,施設,100,一般競争入札,,
AWD-2024-01764,TND-2024-01764,【福島森林管理署】土湯林道外１３維持修繕業務,株式会社ライズウッド,2658000,2024-08-08,24,福島県,中央地区,施設,100,総合評価方式,80.3,74.5
AWD-2024-01765,TND-2024-01765,旭川開発建設部　複写等業務（単価契約）,情報創造事業協同組合,32972410,2024-04-01,10,埼玉県,上尾市,施設,100,一般競争入札,,
AWD-2024-01766,TND-2024-01766,【関東地方整備局　川崎国道事務所】R６川崎国道事務所庁舎清掃業務,株式会社ビー・エム・ヨコハマ,1900000,2024-04-01,18,千葉県,千葉市花見川区,庁舎,100,一般競争入札,,
AWD-2024-01767,TND-2024-01767,森林環境保全整備事業 (育成受光伐ほか　南木曽２下山沢ヘリ),有限会社ヤマカ木材,153000000,2024-07-09,8,神奈川県,横浜市西区,施設,308,随意契約,,
AWD-2024-01768,TND-2024-01768,令和６年度重要技術総合管理事業（中小企業等アウトリーチ事業）,株式会社船井総合研究所,108791000,2024-05-07,20,大阪府,城東区,施設,281,随意契約,,
AWD-2024-01769,TND-2024-01769,令和6年度粟崎宿舎3号棟外壁改修等工事,東洋建設株式会社,133800000,2024-07-11,2,兵庫県,郊外地区,住宅,490,総合評価方式,68.3,50.6
AWD-2024-01770,TND-2024-01770,令和７年度大阪法務局建築設備点検等及び建築物環境衛生管理業務,株式会社ＲｅＲ,3699000,2025-02-20,23,大阪府,西区,施設,100,一般競争入札,,
AWD-2024-01771,TND-2024-01771,海南（署）職員宿舎外壁等改修工事,株式会社ニシケン,15400000,2024-10-10,16,福岡県,中央区,住宅,100,随意契約,,
AWD-2024-01772,TND-2024-01772,令和６年度白河小峰城合同庁舎冷暖房用燃料供給契約,鹿島建設株式会社,2788000,2024-06-17,16,千葉県,千葉市中央区,庁舎,100,指名競争入札,,
AWD-2024-01773,TND-2024-01773,留萌ダム管理支所　水質自動観測設備購入及び据付調整,安藤・間株式会社,24650000,2024-06-19,3,福島県,東部地区,施設,100,指名競争入札,,
AWD-2024-01774,TND-2024-01774,令和７年度鳥取地方検察庁本庁庁舎警備・受付案内等業務委託,富士綜合警備保障株式会社,10392000,2025-02-13,16,鳥取県,南部地区,庁舎,100,随意契約,,
AWD-2024-01775,TND-2024-01775,留萌ダム管理支所　利水放流バルブ開閉装置２次側減速機分解整備,佐藤鉄工株式会社,11000000,2024-09-04,8,大阪府,住吉区,施設,100,随意契約,,
AWD-2024-01776,TND-2024-01776,令和６年度徳之島世界遺産センター管理運営体制構築支援業務［最低価格落札方式］,特定非営利活動法人ホールアース自然学校,760000,2024-11-15,21,福岡県,西区,公民館,100,総合評価方式,62.2,84.9
AWD-2024-01777,TND-2024-01777,森林環境保全整備事業（保育間伐活用型ほか　愛知３段戸）,株式会社緑豊,52000000,2024-04-15,13,愛知県,中村区,保育園,165,総合評価方式,72.8,52.9
AWD-2024-01778,TND-2024-01778,令和６年度　飯田国道管内機械設備保守業務,株式会社施設技術研究所,35790000,2024-04-01,6,福岡県,早良区,施設,100,随意契約,,
AWD-2024-01779,TND-2024-01779,令和７年度健康管理及び健康相談の業務委託一式,シミックソリューションズ株式会社,1495560,2025-03-12,8,栃木県,東部地区,施設,100,総合評価方式,62.6,47.3
AWD-2024-01780,TND-2024-01780,令和７年度盛岡地裁庁舎等建築物環境衛生等管理業務及び同消防用設備保守点検業務,キョウワプロテック株式会社,2520000,2025-02-05,16,佐賀県,北部地区,庁舎,100,総合評価方式,73.4,81.9
AWD-2024-01781,TND-2024-01781,WHEEL ASSY MAIN(サーブ用)5個ほか2点整備,株式会社Ｊａｐａｎ　Ｇｅｎｅｒａｌ　Ａｖｉａｔｉｏｎ　Ｓｅｒｖｉｃｅ,1900000,2024-11-01,17,栃木県,南部地区,施設,100,一般競争入札,,
AWD-2024-01782,TND-2024-01782,令和７年度　筑後川ダム統管管内電気通信設備保守業務,西松建設株式会社,22900000,2025-03-04,12,福島県,南部地区,施設,100,総合評価方式,62.0,82.4
AWD-2024-01783,TND-2024-01783,令和６年度性能評価センター庁舎清掃作業,有限会社共同クリーンサービス,1790000,2024-04-01,6,福岡県,早良区,庁舎,100,一般競争入札,,
AWD-2024-01784,TND-2024-01784,令和６年度神戸空港出張所庁舎清掃作業,株式会社オークスコーポレーション,690000,2024-04-01,11,鳥取県,北部地区,庁舎,100,一般競争入札,,
AWD-2024-01785,TND-2024-01785,庁舎Ｂ棟ファンコイルユニット制御弁等補修役務,株式会社田久保造園土木,12920000,2024-07-16,25,高知県,東部地区,庁舎,100,一般競争入札,,
AWD-2024-01786,TND-2024-01786,【関東地方整備局、本局】Ｒ６営繕関係施工管理技術検定合格証明書等作成・交付補助業務,東亜建設工業株式会社,26900000,2024-04-01,2,福岡県,東区,施設,100,一般競争入札,,
AWD-2024-01787,TND-2024-01787,稚内開発建設部管内　多重無線通信回線用装置外保守点検,五洋建設株式会社,19100000,2024-04-01,9,長野県,西部地区,施設,100,随意契約,,
AWD-2024-01788,TND-2024-01788,令和７年度岐阜刑務所庁舎清掃等業務請負契約,株式会社エスシーサポート,2364000,2025-03-21,21,岐阜県,北部地区,庁舎,100,随意契約,,
AWD-2024-01789,TND-2024-01789,令和７年度群馬労働局管内１４施設における文書保管業務委託,センコン物流株式会社,4154342,2025-03-13,8,群馬県,東部地区,施設,100,総合評価方式,94.8,62.1
